ONET,year,overlap,data_skill_bin,ones,prop_data,dist
47-4099.03,2011,1,15,354,0.042372881,0.17176108
47-4099.03,2012,2,9,220,0.040909091,0.17176108
47-4099.03,2013,2,20,405,0.049382716,0.17176108
47-4099.03,2014,4,17,549,0.030965392,0.17176108
47-4099.03,2015,9,28,538,0.05204461,0.17176108
47-4099.03,2016,1,26,391,0.066496164,0.17176108
47-4099.03,2017,4,19,288,0.065972222,0.17176108
47-4099.03,2018,11,28,457,0.061269147,0.17176108
47-4099.03,2019,14,46,478,0.09623431,0.17176108
47-5012.00,2010,1,5,258,0.019379845,0.16107512
47-5012.00,2011,3,5,294,0.017006803,0.16107512
47-5012.00,2012,9,16,308,0.051948052,0.16107512
47-5012.00,2013,15,52,640,0.08125,0.16107512
47-5012.00,2014,13,73,890,0.082022472,0.16107512
47-5012.00,2015,29,49,945,0.051851852,0.16107512
47-5012.00,2016,11,35,455,0.076923077,0.16107512
47-5012.00,2017,22,32,399,0.080200501,0.16107512
47-5012.00,2018,14,96,760,0.126315789,0.16107512
47-5012.00,2019,32,145,944,0.153601695,0.16107512
47-5013.00,2010,6,23,432,0.053240741,0.14775231
47-5013.00,2011,1,24,655,0.036641221,0.14775231
47-5013.00,2012,1,7,537,0.013035382,0.14775231
47-5013.00,2013,1,14,802,0.017456359,0.14775231
47-5013.00,2014,0,18,984,0.018292683,0.14775231
47-5013.00,2015,8,19,429,0.044289044,0.14775231
47-5013.00,2016,1,8,380,0.021052632,0.14775231
47-5013.00,2017,0,7,720,0.009722222,0.14775231
47-5013.00,2018,2,16,999,0.016016016,0.14775231
47-5013.00,2019,23,33,700,0.047142857,0.14775231
47-5021.00,2010,7,11,236,0.046610169,0.17213266
47-5021.00,2011,3,11,304,0.036184211,0.17213266
47-5021.00,2012,1,13,366,0.035519126,0.17213266
47-5021.00,2013,4,14,463,0.030237581,0.17213266
47-5021.00,2014,1,23,485,0.04742268,0.17213266
47-5021.00,2015,0,25,378,0.066137566,0.17213266
47-5021.00,2016,3,21,403,0.052109181,0.17213266
47-5021.00,2017,31,67,456,0.146929825,0.17213266
47-5021.00,2018,28,73,810,0.090123457,0.17213266
47-5021.00,2019,64,235,1016,0.231299213,0.17213266
47-5031.00,2010,2,27,326,0.082822086,0.19623384
47-5031.00,2011,4,60,435,0.137931034,0.19623384
47-5031.00,2012,1,46,455,0.101098901,0.19623384
47-5031.00,2013,9,77,630,0.122222222,0.19623384
47-5031.00,2014,10,91,795,0.114465409,0.19623384
47-5031.00,2015,10,92,709,0.129760226,0.19623384
47-5031.00,2016,19,154,1526,0.100917431,0.19623384
47-5031.00,2017,12,149,929,0.160387513,0.19623384
47-5031.00,2018,16,171,1228,0.139250814,0.19623384
47-5031.00,2019,15,191,1481,0.128966914,0.19623384
47-5041.00,2010,1,3,54,0.055555556,0.14485419
47-5041.00,2011,0,2,109,0.018348624,0.14485419
47-5041.00,2012,7,10,74,0.135135135,0.14485419
47-5041.00,2013,0,3,123,0.024390244,0.14485419
47-5041.00,2014,0,1,108,0.009259259,0.14485419
47-5041.00,2015,3,5,162,0.030864198,0.14485419
47-5041.00,2016,3,7,166,0.042168675,0.14485419
47-5041.00,2017,5,8,203,0.039408867,0.14485419
47-5041.00,2018,13,17,222,0.076576577,0.14485419
47-5041.00,2019,2,5,204,0.024509804,0.14485419
47-5042.00,2010,0,1,126,0.007936508,0.1407094
47-5042.00,2011,0,2,153,0.013071895,0.1407094
47-5042.00,2012,0,4,104,0.038461538,0.1407094
47-5042.00,2013,1,1,181,0.005524862,0.1407094
47-5042.00,2014,2,6,204,0.029411765,0.1407094
47-5042.00,2015,0,5,182,0.027472527,0.1407094
47-5042.00,2016,3,6,187,0.032085561,0.1407094
47-5042.00,2017,0,0,200,0,0.1407094
47-5042.00,2018,1,4,350,0.011428571,0.1407094
47-5042.00,2019,1,7,385,0.018181818,0.1407094
47-5049.00,2010,2,2,81,0.024691358,0.16313139
47-5049.00,2011,6,10,168,0.05952381,0.16313139
47-5049.00,2012,1,4,130,0.030769231,0.16313139
47-5049.00,2013,3,3,167,0.017964072,0.16313139
47-5049.00,2014,0,0,222,0,0.16313139
47-5049.00,2015,4,5,230,0.02173913,0.16313139
47-5049.00,2016,0,0,219,0,0.16313139
47-5049.00,2017,6,6,272,0.022058824,0.16313139
47-5049.00,2018,5,7,468,0.014957265,0.16313139
47-5049.00,2019,0,1,622,0.001607717,0.16313139
47-5051.00,2010,0,0,14,0,0.118925534
47-5051.00,2011,0,0,28,0,0.118925534
47-5051.00,2012,1,1,86,0.011627907,0.118925534
47-5051.00,2013,0,0,88,0,0.118925534
47-5051.00,2014,0,0,253,0,0.118925534
47-5051.00,2015,0,0,113,0,0.118925534
47-5051.00,2016,0,0,124,0,0.118925534
47-5051.00,2017,0,1,102,0.009803922,0.118925534
47-5051.00,2018,1,3,111,0.027027027,0.118925534
47-5051.00,2019,0,0,103,0,0.118925534
47-5061.00,2010,0,0,14,0,0.14382128
47-5061.00,2011,0,0,15,0,0.14382128
47-5061.00,2012,0,1,7,0.142857143,0.14382128
47-5061.00,2013,0,0,16,0,0.14382128
47-5061.00,2014,2,5,15,0.333333333,0.14382128
47-5061.00,2015,0,2,37,0.054054054,0.14382128
47-5061.00,2016,0,1,30,0.033333333,0.14382128
47-5061.00,2017,0,4,32,0.125,0.14382128
47-5061.00,2018,0,1,30,0.033333333,0.14382128
47-5061.00,2019,0,0,18,0,0.14382128
47-5071.00,2010,33,72,2492,0.028892456,0.18175395
47-5071.00,2011,59,137,3727,0.036758787,0.18175395
47-5071.00,2012,90,174,4246,0.040979746,0.18175395
47-5071.00,2013,126,263,6733,0.03906134,0.18175395
47-5071.00,2014,110,266,7518,0.03538175,0.18175395
47-5071.00,2015,123,342,6463,0.052916602,0.18175395
47-5071.00,2016,95,269,4607,0.058389407,0.18175395
47-5071.00,2017,116,305,8433,0.036167437,0.18175395
47-5071.00,2018,260,465,9130,0.050930997,0.18175395
47-5071.00,2019,427,610,8122,0.075104654,0.18175395
47-5081.00,2010,0,3,61,0.049180328,0.16855548
47-5081.00,2011,0,0,81,0,0.16855548
47-5081.00,2012,5,10,88,0.113636364,0.16855548
47-5081.00,2013,1,3,162,0.018518519,0.16855548
47-5081.00,2014,1,13,183,0.071038251,0.16855548
47-5081.00,2015,2,4,231,0.017316017,0.16855548
47-5081.00,2016,0,16,282,0.056737589,0.16855548
47-5081.00,2017,1,11,307,0.035830619,0.16855548
47-5081.00,2018,3,20,467,0.042826552,0.16855548
47-5081.00,2019,7,37,613,0.060358891,0.16855548
47-5099.00,2010,1,1,170,0.005882353,0.1366493
47-5099.00,2011,2,3,282,0.010638298,0.1366493
47-5099.00,2012,0,1,224,0.004464286,0.1366493
47-5099.00,2013,5,13,586,0.0221843,0.1366493
47-5099.00,2014,11,21,731,0.02872777,0.1366493
47-5099.00,2015,7,16,571,0.028021016,0.1366493
47-5099.00,2016,7,13,544,0.023897059,0.1366493
47-5099.00,2017,4,14,876,0.015981735,0.1366493
47-5099.00,2018,32,45,1415,0.03180212,0.1366493
47-5099.00,2019,43,52,1460,0.035616438,0.1366493
49-1011.00,2010,621,1755,35556,0.049358758,0.20626457
49-1011.00,2011,843,2603,47726,0.054540502,0.20626457
49-1011.00,2012,877,2721,49628,0.05482792,0.20626457
49-1011.00,2013,1208,3569,65141,0.054788843,0.20626457
49-1011.00,2014,1234,4121,70506,0.058448926,0.20626457
49-1011.00,2015,1426,4942,73717,0.067040167,0.20626457
49-1011.00,2016,1421,4743,80995,0.05855917,0.20626457
49-1011.00,2017,1592,4695,75170,0.062458428,0.20626457
49-1011.00,2018,2355,6677,104074,0.064156273,0.20626457
49-1011.00,2019,2857,7945,116998,0.067907144,0.20626457
49-2011.00,2010,24,47,1425,0.032982456,0.17937139
49-2011.00,2011,48,93,1454,0.063961486,0.17937139
49-2011.00,2012,48,88,1589,0.055380743,0.17937139
49-2011.00,2013,45,89,2207,0.040326235,0.17937139
49-2011.00,2014,38,108,2651,0.040739344,0.17937139
49-2011.00,2015,104,135,2061,0.065502183,0.17937139
49-2011.00,2016,125,207,1882,0.109989373,0.17937139
49-2011.00,2017,188,291,2283,0.127463863,0.17937139
49-2011.00,2018,172,298,3323,0.089678002,0.17937139
49-2011.00,2019,200,278,3637,0.076436624,0.17937139
49-2021.00,2010,0,0,133,0,0.106744386
49-2021.00,2011,0,1,107,0.009345794,0.106744386
49-2021.00,2012,0,0,70,0,0.106744386
49-2021.00,2013,0,1,370,0.002702703,0.106744386
49-2021.00,2014,0,1,141,0.007092199,0.106744386
49-2021.00,2015,0,0,382,0,0.106744386
49-2021.00,2016,0,0,308,0,0.106744386
49-2021.00,2017,0,0,365,0,0.106744386
49-2021.00,2018,0,0,281,0,0.106744386
49-2021.00,2019,0,0,1499,0,0.106744386
49-2021.01,2010,41,55,916,0.060043668,0.18188699
49-2021.01,2011,71,103,1018,0.101178782,0.18188699
49-2021.01,2012,62,93,920,0.101086957,0.18188699
49-2021.01,2013,55,83,1167,0.071122536,0.18188699
49-2021.01,2014,27,59,945,0.062433862,0.18188699
49-2021.01,2015,83,108,1091,0.098991751,0.18188699
49-2021.01,2016,36,68,1015,0.066995074,0.18188699
49-2021.01,2017,50,89,1040,0.085576923,0.18188699
49-2021.01,2018,90,128,1653,0.077434967,0.18188699
49-2021.01,2019,82,127,1667,0.076184763,0.18188699
49-2022.00,2010,187,647,12928,0.050046411,0.22209044
49-2022.00,2011,251,1098,15001,0.07319512,0.22209044
49-2022.00,2012,241,795,14110,0.056343019,0.22209044
49-2022.00,2013,298,1043,20721,0.050335409,0.22209044
49-2022.00,2014,343,916,22457,0.040789064,0.22209044
49-2022.00,2015,239,727,19446,0.037385581,0.22209044
49-2022.00,2016,268,717,16706,0.042918712,0.22209044
49-2022.00,2017,434,1018,19489,0.052234594,0.22209044
49-2022.00,2018,411,1492,26898,0.055468808,0.22209044
49-2022.00,2019,395,1356,31517,0.0430244,0.22209044
49-2091.00,2010,96,116,3615,0.03208852,0.1462017
49-2091.00,2011,94,140,3318,0.042194093,0.1462017
49-2091.00,2012,113,165,3937,0.041910084,0.1462017
49-2091.00,2013,86,137,5294,0.025878353,0.1462017
49-2091.00,2014,77,132,4069,0.032440403,0.1462017
49-2091.00,2015,127,226,4285,0.052742124,0.1462017
49-2091.00,2016,95,192,3856,0.049792531,0.1462017
49-2091.00,2017,130,271,4532,0.059796999,0.1462017
49-2091.00,2018,128,244,6197,0.039373891,0.1462017
49-2091.00,2019,118,270,5419,0.049824691,0.1462017
49-2093.00,2010,4,6,35,0.171428571,0.13267523
49-2093.00,2011,0,2,48,0.041666667,0.13267523
49-2093.00,2012,3,6,50,0.12,0.13267523
49-2093.00,2013,0,0,71,0,0.13267523
49-2093.00,2014,3,3,63,0.047619048,0.13267523
49-2093.00,2015,3,7,55,0.127272727,0.13267523
49-2093.00,2016,1,2,76,0.026315789,0.13267523
49-2093.00,2017,2,3,107,0.028037383,0.13267523
49-2093.00,2018,4,6,174,0.034482759,0.13267523
49-2093.00,2019,0,2,130,0.015384615,0.13267523
49-2094.00,2010,0,10,19,0.526315789,0.12868395
49-2094.00,2011,0,14,33,0.424242424,0.12868395
49-2094.00,2012,0,13,29,0.448275862,0.12868395
49-2094.00,2013,0,6,18,0.333333333,0.12868395
49-2094.00,2014,0,6,23,0.260869565,0.12868395
49-2094.00,2015,0,2,21,0.095238095,0.12868395
49-2094.00,2016,0,0,12,0,0.12868395
49-2094.00,2017,0,0,5,0,0.12868395
49-2094.00,2018,4,7,53,0.132075472,0.12868395
49-2094.00,2019,22,38,466,0.081545064,0.12868395
49-2095.00,2010,6,9,371,0.02425876,0.11434923
49-2095.00,2011,3,16,522,0.030651341,0.11434923
49-2095.00,2012,18,26,473,0.054968288,0.11434923
49-2095.00,2013,6,17,732,0.023224044,0.11434923
49-2095.00,2014,21,25,833,0.030012005,0.11434923
49-2095.00,2015,8,13,852,0.015258216,0.11434923
49-2095.00,2016,17,21,1022,0.020547945,0.11434923
49-2095.00,2017,14,20,967,0.020682523,0.11434923
49-2095.00,2018,15,19,1166,0.016295026,0.11434923
49-2095.00,2019,4,10,1303,0.007674597,0.11434923
49-2096.00,2010,16,18,1544,0.011658031,0.1323108
49-2096.00,2011,25,29,5730,0.005061082,0.1323108
49-2096.00,2012,17,30,6633,0.00452284,0.1323108
49-2096.00,2013,11,13,4900,0.002653061,0.1323108
49-2096.00,2014,5,7,1963,0.00356597,0.1323108
49-2096.00,2015,1,8,1774,0.004509583,0.1323108
49-2096.00,2016,2,17,1494,0.011378849,0.1323108
49-2096.00,2017,6,10,1238,0.008077544,0.1323108
49-2096.00,2018,0,14,1002,0.013972056,0.1323108
49-2096.00,2019,1,12,926,0.012958963,0.1323108
49-2097.00,2010,21,37,4676,0.007912746,0.13732187
49-2097.00,2011,43,68,5784,0.01175657,0.13732187
49-2097.00,2012,53,84,6577,0.01277178,0.13732187
49-2097.00,2013,22,52,18047,0.002881365,0.13732187
49-2097.00,2014,41,63,15561,0.004048583,0.13732187
